work_id	volume_file	volume_title	volume_date	prenom_auteur	nom_auteur	volume_edition_id	first_edition	first_edition_titre	first_edition_date	list_edition_bnf
106	gallica_bpt6k8713822v	(Fol 1 recto : Titre :) Les troys grans. // - (Fol 2 recto :) Sensuiuent les gestes et faitz de troys grans // Cestassauoir Alexandre Pompee et Charlemaigne // Et pourquoy ilz sont appellez grans par-dessus // tous autres... - (A la fin :) Cy finent les troys grans. Cestassauoir // Alexandre Pompee et Charlemaigne. //	1500	Sébastien	Mamerot	cb33632233f	cb33632233f	(Fol 1 recto : Titre :) Les troys grans. // - (Fol 2 recto :) Sensuiuent les gestes et faitz de troys grans // Cestassauoir Alexandre Pompee et Charlemaigne // Et pourquoy ilz sont appellez grans par-dessus // tous autres... - (A la fin :) Cy finent les troys grans. Cestassauoir // Alexandre Pompee et Charlemaigne. //	1500	cb33632233f
107	gallica_btv1b86001442	Histoires des amans fortunez , dédiées à très illustre princesse Madame Marguerite de Bourbon, duchesse de Nivernois	1558	none	Marguerite d'Angoulême	cb30882535x	cb30882535x	Histoires des amans fortunez , dédiées à très illustre princesse Madame Marguerite de Bourbon, duchesse de Nivernois	1558	cb30882535x
108	gallica_btv1b86000313	L'Heptaméron des nouvelles de très illustre et très excellente princesse Marguerite de Valois, royne de Navarre, remis en son vray ordre, confus au paravant en sa première impression et dédié à très illustre et très vertueuse princesse Jeanne de Foix, royne de Navarre, par Claude Gruget,...	1560	none	Marguerite d'Angoulême	cb30882537m	cb308825368	L'Heptaméron des nouvelles de très illustre et très excellente princesse Marguerite de Valois, royne de Navarre, remis en son vray ordre, confus au paravant en sa première impression et dédié à très illustre et très vertueuse princesse Jeanne de Foix, royne de Navarre, par Claude Gruget,...	1559	cb308825368, cb32418503w, cb30882537m, cb30882538z, cb308825399
109	gallica_bpt6k111095p	Les cinquante et ung arrest damours	1500	none	Martial d'Auvergne	cb35944987s	cb35944987s	Les cinquante et ung arrest damours	1500	cb35944987s, cb30893085j, cb308930846, cb361263978, cb36126398m, cb36126399z, cb361264021, cb36126404q
109	gallica_bpt6k70643b	Les cinquante et ung arrest damours	1510	none	Martial d'Auvergne	cb30893085j	cb35944987s	Les cinquante et ung arrest damours	1500	cb35944987s, cb30893085j, cb308930846, cb361263978, cb36126398m, cb36126399z, cb361264021, cb36126404q
109	gallica_bpt6k8713812g	Les cinquante et ung arrest damours	1500	none	Martial d'Auvergne	cb35944987s	cb35944987s	Les cinquante et ung arrest damours	1500	cb35944987s, cb30893085j, cb308930846, cb361263978, cb36126398m, cb36126399z, cb361264021, cb36126404q
109	gallica_btv1b8600166n	Aresta amorum . Cum erudita Benedicti Curtii Symphoriani explanatione	1533	none	Martial d'Auvergne	cb36126398m	cb35944987s	Les cinquante et ung arrest damours	1500	cb35944987s, cb30893085j, cb308930846, cb361263978, cb36126398m, cb36126399z, cb361264021, cb36126404q
110	gbooks_BqEfPtAiNlEC	Aresta Amorum LII...	1541	none	Martial d'Auvergne	NA	cb31743118m	Le Cinquante deuxiesme arrest d'amours , avecques ses ordonnances sur le fait des masques.	1528	cb31743118m, cb361264083, cb36126406d
111	gallica_bpt6k5603083n	Droictz nouveaux publiez de par messieurs les senateurs du temple de Cupido, sur lestat &amp;amp; police damour pour avoir entendu le different de plusieurs amoureux &amp;amp; amoureuses	1542	none	Martial d'Auvergne	cb36126401p	cb36126400b	Droictz nouveaulx et arrestz damours publiez par messieurs les senateurs du parlement de Cupidon, sur lestat &amp;amp; police damour pour avoir entendu le differant de plusieurs amoureux &amp;amp; amoureuses	1541	cb36126400b, cb36126401p
111	gallica_btv1b86000439	Droictz nouveaulx et arrestz damours publiez par messieurs les senateurs du parlement de Cupidon, sur lestat &amp;amp; police damour pour avoir entendu le differant de plusieurs amoureux &amp;amp; amoureuses	1541	none	Martial d'Auvergne	cb36126400b	cb36126400b	Droictz nouveaulx et arrestz damours publiez par messieurs les senateurs du parlement de Cupidon, sur lestat &amp;amp; police damour pour avoir entendu le differant de plusieurs amoureux &amp;amp; amoureuses	1541	cb36126400b, cb36126401p
112	NA	NA	NA	none	Martial d'Auvergne	NA	cb330915995	Les Declamations, procedeures et arrestz d'amours , nouvellement donnez en la court et parquet de Cupido, à cause d'aucuns differens entenduz sur ceste police...	1545	cb330915995, cb356709888, cb324232063, cb31743119z
113	gbooks_EECLgglyFF8C	LIII arrests d'amours. Aresta amorum. Accuratissimis Benedicti Curtii Symphoriani commentariis ad vtriusque iuris rationem, forensiumque actionum vsum quam acutissime accommodata. Le tout diligemment reueu & corrigé en vne infinité d'endroits outre les precedentes impressions	1587	none	Martial d'Auvergne	NA	cb36126410n	LIII. arrests d'amours = Aresta amorum . Accuratissimis Benedicti Curtii Symphoriani commentariis ad utriusque juris rationem, forensiumque actionum usum quàm acutissimè accommodata. Le tout diligemment reveu &amp;amp; corrigé en une infinité d'endroits outre les precedentes impressions	1587	cb36126410n, cb361264141
114	gallica_btv1b8600080k	Histoire du noble Tristan, prince de Leonnois, chevalier de la Table ronde, et d'Yseulte, princesse d'Yrlande, royne de Cornouaille, fait françois par Jean Maugin, dit l'Angevin	1586	Jean	Maugin	cb309097481	cb30909747p	Le Premier livre du nouveau Tristan, prince de Leonnais, chevalier de la Table ronde, et d'Yseulte, princesse d'Yrlande, royne de Cornouaille, fait francoys, par Jan Maugin, dit L'Angevin	1554	cb30909747p, cb309097481
114	gallica_btv1b86001761	Le Premier livre du nouveau Tristan, prince de Leonnais, chevalier de la Table ronde, et d'Yseulte, princesse d'Yrlande, royne de Cornouaille, fait francoys, par Jan Maugin, dit L'Angevin	1554	Jean	Maugin	cb30909747p	cb30909747p	Le Premier livre du nouveau Tristan, prince de Leonnais, chevalier de la Table ronde, et d'Yseulte, princesse d'Yrlande, royne de Cornouaille, fait francoys, par Jan Maugin, dit L'Angevin	1554	cb30909747p, cb309097481
115	gallica_btv1b8600044q	Disputation de l'asne contre frère Anselme Turmeda, sur la nature et noblesse des animaux...	1544	none	none	NA	cb335245650	Palmerin d'Olive. - (Titre d[...].) A qui comiença el libro del famoso cavallero Palmerin de Oliva que por el mundo grandes fechos en armas fizo : sin saber cuyo hijo fuesse : mas la su gran honda le fizo alcançar grande honera y venir en grande alteza despues de aver passado grandes trabajos y afanes. - (A la fin :) Emprinido en Venetia por Gregorio de Gregoriis a. XXIII. del mes de Noviembre. M. D. XXVI	1485	cb335245650, cb309097450, cb33524566b, cb30909746b, cb33524567p
115	gbooks_S-JVAAAAcAAJ	L'Histoire de Palmerin d'Olive, filz du roy Florendos de Macédone, et de la belle Griane, fille de Remicius, empereur de Constantinople, discours plaisant... traduit jadis par un auteur incertain de castillan en françoys, mis en lumière et en son entier... par Jan Maugin, dit le Petit Angevin...	1553	none	none	NA	cb335245650	Palmerin d'Olive. - (Titre d[...].) A qui comiença el libro del famoso cavallero Palmerin de Oliva que por el mundo grandes fechos en armas fizo : sin saber cuyo hijo fuesse : mas la su gran honda le fizo alcançar grande honera y venir en grande alteza despues de aver passado grandes trabajos y afanes. - (A la fin :) Emprinido en Venetia por Gregorio de Gregoriis a. XXIII. del mes de Noviembre. M. D. XXVI	1485	cb335245650, cb309097450, cb33524566b, cb30909746b, cb33524567p
116	NA	NA	NA	none	Meslier	NA	cb33418689v	L'histoire des tragiques amours d'Hipolyte et d'Isabelle, Neapolitains	1597	cb33418689v
117	gallica_bpt6k1514283v	Sensuyt le Debat de Vraye charite a lencontre de Orgueil qui sont deux choses fort contraires. Et sur la fin le Testament dudict Orgueil ... Compose par maistre Michault, demourant a Troyes en Champaigne	1526	Maître	Michault	cb30941090s	cb30941090s	Sensuyt le Debat de Vraye charite a lencontre de Orgueil qui sont deux choses fort contraires. Et sur la fin le Testament dudict Orgueil ... Compose par maistre Michault, demourant a Troyes en Champaigne	1526	cb30941090s
118	gallica_bpt6k111578p	Les sept livres de la Diane de George de Montemayor ... traduits d'espagnol en françois	1578	Jorge de	Montemayor	cb30969452p	cb30969452p	Les sept livres de la Diane de George de Montemayor ... traduits d'espagnol en françois	1578	cb30969452p
119	NA	NA	NA	Nicolas de	Montreux	NA	cb361277728	Le Seiziesme livre d'Amadis de Gaule . Traictant les plusque [sic] humaines &amp;amp; admirables prouësses &amp;amp; amours des invincibles... princes Spheramonde, &amp;amp; Amadis d'Astre... Mis en lumiere franc̜oise par Nicolas de Moutreux...	1577	cb361277728
120	gallica_btv1b8600046j	Le Premier livre du preux, vaillant et très victorieux chevalier Palmerin d'Angleterre, filz du roy dom Edoard, auquel seront récitées ses grandes proësses et semblablement la chevaleureuse bonté de Florian du désert, son frère, avec celle du prince Florendos, filz de Primaléon. - Traduit de castillan en françois... Avec Ample indice des singulières et principales matières... [- Le Second livre du... chevalier Palmerin... Auquel prendront fin les amitiez qu'il eut avec l'infante Polinarde pour laquelle il feit tant de proësses qu'il s'acquit immortel renom...]	1553	Francisco de	Morais	cb31587153k	cb306299443	Le Premier [Second] livre du preux, vaillant et très victorieux chevalier Palmerin d'Angleterre, filz du roy Dom Édoard, auquel seront récitées ses grandes proësses, et semblablement la chevalereuse bonté de Florian du Désert, son frère, avec celle du prince Florendos, filz de Primaléon, traduit de castillan en françois, par maistre Jaques Vincent,...	1553	cb306299443, cb31587153k, cb31587154x
121	NA	NA	NA	Antoine de	Nerveze	NA	cb357657746	Les chastes  et infortunees amours du baron de l'Espine, et de Lucrece de la Prade , du pays de Gascongne. Par A. de Nerveze	1599	cb357657746
122	NA	NA	NA	none	none	NA	cb334624249	(Fol. 1 :) Le liure des troys filz de roys cest assauoir // de france dangleterre et descosse lesquelz en // leur ieunesse pour la foy crestienne souste//nir au seruice du roy de secille eurent de // glorieuses victoires contre les turcs lequel // roy de secille apres pour ses vaillances fut // des electeurs de lempire esleu empereur.// - (A la fin :)... Imprime a lyon par Jehan de Vingle. Lan de nostreseigneur. M. ccccci le se//cond iour de Mars.//	1501	cb334624249
123	NA	(Le Livre des trois fils de Rois.) Histoire merveilleuse et notable de trois excellens et tres renommez filz de Roys, a sçavoir de France, d'Angleterre et d'Ecosse...	1579	none	none	NA	cb334194406	(Le Livre des trois fils de Rois.) Histoire merveilleuse et notable de trois excellens et tres renommez filz de Roys, a sçavoir de France, d'Angleterre et d'Ecosse...	1579	cb334194406
124	gallica_btv1b8600105z	(Ogier le danois.) Oger le Dannois duc de Dannemarche qui fut l'un des douze pers de France lequel avec le secours et ayde du roy Charlemaigne chassa les payens hors de Rome et remist le pape en son siege et fut longtemps en Faerie puis revint comme vous pourrez lire cy apres	1583	none	none	cb335185632	cb335185632	(Ogier le danois.) Oger le Dannois duc de Dannemarche qui fut l'un des douze pers de France lequel avec le secours et ayde du roy Charlemaigne chassa les payens hors de Rome et remist le pape en son siege et fut longtemps en Faerie puis revint comme vous pourrez lire cy apres	1583	cb335185632
125	gallica_btv1b86001123	(Olivier de Castille.) L'histoire d'Olivier de Castille et d'Artus d'Algarbe preux et vaillans chevaliers, avec les prouësses de Henry fils d'iceluy Olivier, et de Helaine fille du roy d'Angleterre	1587	none	none	cb33518892g	cb33518892g	(Olivier de Castille.) L'histoire d'Olivier de Castille et d'Artus d'Algarbe preux et vaillans chevaliers, avec les prouësses de Henry fils d'iceluy Olivier, et de Helaine fille du roy d'Angleterre	1587	cb33518892g
126	gallica_btv1b8600046j	(Palmerin d'Angleterre.) - Le premier (-second) livre du preux, vaillant et tresvictorieux chevalier Palmerin d'Angleterre, filz du roy dom Edoard... Traduit de castillan en françois par maistre Jaques Vincent,...	1553	none	none	NA	cb335245639	(Palmerin d'Angleterre.) - Le premier (-second) livre du preux, vaillant et tresvictorieux chevalier Palmerin d'Angleterre, filz du roy dom Edoard... Traduit de castillan en françois par maistre Jaques Vincent,...	1553	cb335245639
128	gallica_bpt6k314232b	(Titre :) L'histoire tres recreative : traictant des faictz et gestes du Noble et vaillant chevalier Theseus de Coulongne, par sa proesse empereur de Rome. Et aussi de son filz Gadifer Empereur de Grece. Pareillement des trois enfans de Gadifer, c'est assavoir : Regnault, Regnier et Regnesson : lesquelz firent plusieurs beaulx faictz d'armes, comme pourrez veoir cy apres. A Paris pour Jehan Bonfons, libraire demourant en la rue Neufve Nostre Dame, a l'enseigne sainct Nicolas. - (A la fin :) Cy fine ce present Romant... Nouvellement imprime a Paris, pour Jehan Bonfons...	1550	none	none	cb33625978v	cb33625978v	(Titre :) L'histoire tres recreative : traictant des faictz et gestes du Noble et vaillant chevalier Theseus de Coulongne, par sa proesse empereur de Rome. Et aussi de son filz Gadifer Empereur de Grece. Pareillement des trois enfans de Gadifer, c'est assavoir : Regnault, Regnier et Regnesson : lesquelz firent plusieurs beaulx faictz d'armes, comme pourrez veoir cy apres. A Paris pour Jehan Bonfons, libraire demourant en la rue Neufve Nostre Dame, a l'enseigne sainct Nicolas. - (A la fin :) Cy fine ce present Romant... Nouvellement imprime a Paris, pour Jehan Bonfons...	1550	cb33625978v
129	NA	NA	NA	none	none	NA	cb33240135w	(Titre :) Milles et Amys. La tres joyeuse plaisanté et recreative hystoire des faitz gestes triumphes et prouesses des tres preulx et vaillans chevaliers Milles et Amys. Et de leurs enfans, c'est assavoir Anceaulme et Florisset, lesquelz une maulvaise femme par envie fut gecter dedans la mer et par la voalente de Dieu deux Cignes les tirerent hors de la mer, et les mirent plus de troys cens lieues loing l'un de l'autre sur le sablon. - On les vend a Lyon au pres de Nostre Dame de Confort, epoulx Olivier Arnoullet. (A la fin :) Cy finist le livre de Milles et Amys nouvellement imprimé a Lyon sur le Rosne par Olivier Arnoulet et fut acheve le neufviesme jour d'aoust. L'an mille cinq cens trente ung	1531	cb33240135w
130	gallica_bpt6k1524799q	[L'Histoire et chronique du noble et vaillant Baudouin comte de Flandres lequel épousa le diable]	1525	none	none	cb332562036	cb332562036	[L'Histoire et chronique du noble et vaillant Baudouin comte de Flandres lequel épousa le diable]	1525	cb332562036
131	gallica_bpt6k8708195m	[Le Livre des prêtres :] Sensuit des prestres ung beau liure	1486	none	none	cb33462374k	cb33462374k	[Le Livre des prêtres :] Sensuit des prestres ung beau liure	1486	cb33462374k
132	gallica_bpt6k134362r	[Le triumphe des neuf preux]	1487	none	none	cb39334920t	cb39334920t	[Le triumphe des neuf preux]	1487	cb39334920t
132	gallica_btv1b7300039g	[Le triumphe des neuf preux]	1487	none	none	cb39334920t	cb39334920t	[Le triumphe des neuf preux]	1487	cb39334920t
132	gallica_btv1b8600182r	[Le triumphe des neuf preux]	1487	none	none	cb39334920t	cb39334920t	[Le triumphe des neuf preux]	1487	cb39334920t
133	gallica_btv1b8600107s	[Les faictz et gestes du noble chevalier Doolin de Mayence]	1525	none	none	cb33355748g	cb33355748g	[Les faictz et gestes du noble chevalier Doolin de Mayence]	1525	cb33355748g
134	gallica_bpt6k1110648	[Les quatre fils Aymon]	1483	none	none	cb335597881	cb335597881	[Les quatre fils Aymon]	1483	cb335597881
134	gallica_bpt6k1521441j	[Les quatre fils Aymon]	1483	none	none	cb335597881	cb335597881	[Les quatre fils Aymon]	1483	cb335597881
135	NA	NA	NA	none	none	NA	cb33258732n	[Prouesses et vaillances du preux et vaillant chevalier Bertrand Du Guesclin. Jadis connetable de France]	1521	cb33258732n
136	gallica_bpt6k1510588q	[Sydrach, grant philosophe et prophète, lequel livre est la fontaine de toutes sciences]	1534	none	Sydrach	NA	cb31424670d	[Le Livre intitulé Sydrach, le grant philosophe, fontaine de toute science, contenant mille nonante et quatre demandes et solutions d'icelles. On les vent... chez Raulin Gaultier, demourant à Rouen... Et fut achevé d'imprimer le dixiesme jour de septembre mil cinq cens et saize...]	1516	cb31424670d, cb31424671r
